ID	ComplexCtxs	ContraFlag	Veridical	Antiveridical	Averidical	Equals	Superclass	Subclass	Disjoint	TargetLabel
7225a	0	0	1	0	0	1	0	0	0	B
7227a	0	0	1	0	0	1	0	1	0	B
7231a	0	0	1	0	0	0	1	1	0	B
7232a	0	0	1	0	0	1	1	0	0	B
7233a	0	0	1	0	0	1	0	0	0	B
7236a	0	0	1	0	0	1	0	0	0	B
7238a	0	0	1	0	0	0	1	0	0	B
7243a	0	0	1	0	0	0	0	1	0	S
7244a	0	0	1	0	0	1	0	1	0	B
7245a	0	0	1	0	0	1	0	0	1	S
7247a	0	0	1	0	0	1	0	1	0	N
7248a	0	0	1	0	0	1	0	1	0	S
7249a	1	0	1	0	0	1	0	0	0	B
7250a	1	0	1	0	0	1	0	0	0	B
7251a	1	0	1	0	0	1	0	0	0	B
7253a	0	0	1	0	0	1	0	0	0	B
7254a	1	0	1	0	0	0	0	0	0	B
7255a	0	0	1	0	0	1	0	0	0	DL
7256a	1	0	1	1	0	1	0	0	0	B
7257a	0	0	1	0	0	1	0	1	0	B
7258a	1	0	1	1	0	1	0	0	0	B
7259a	0	0	1	0	0	1	0	0	0	B
7260a	0	0	1	0	0	0	0	0	0	N
7261a	1	0	1	1	0	0	0	0	0	N
7263a	0	0	1	0	0	0	1	0	0	N
7264a	0	0	1	1	0	0	1	0	0	B
7265a	0	0	1	0	0	0	1	0	0	N
7266a	0	0	1	0	0	1	0	1	0	B
7272a	0	0	1	0	0	1	0	1	0	B
7273a	1	0	1	1	0	1	0	0	0	DL
7275a	0	0	1	0	0	1	0	1	0	B
7278a	1	0	1	1	0	1	0	0	0	B
7279a	1	0	1	0	0	1	0	0	0	N
7283a	0	0	1	0	0	1	1	0	0	B
7284a	0	0	1	0	0	1	1	0	0	S
7285a	0	0	1	0	0	1	0	0	1	S
7286a	0	0	1	0	0	1	0	1	0	B
7288a	0	1	1	0	0	1	0	1	0	N
7289a	0	0	1	0	0	1	0	0	0	B
7290a	0	0	1	1	0	1	0	0	0	B
7295a	0	0	1	0	0	1	0	1	0	B
7296a	0	0	1	0	0	1	0	0	0	DL
7297a	0	0	1	0	0	1	0	0	0	B
7299a	0	0	1	0	0	1	0	0	0	B
7301a	0	0	1	0	0	1	0	0	0	DL
7303a	0	0	1	0	0	1	0	0	0	DL
7305a	1	0	1	1	0	1	0	0	0	B
7307a	0	0	1	0	0	1	0	1	0	B
7308a	1	0	1	1	0	1	0	0	0	B
7310a	1	0	1	1	0	1	0	0	0	DL
7312a	0	0	1	1	0	1	0	0	0	S
7317a	0	0	1	0	0	1	0	0	0	B
7318a	0	0	1	1	0	1	0	0	0	B
7321a	0	0	1	0	0	1	0	1	0	B
7323a	0	0	1	0	0	1	0	1	0	B
7324a	0	0	1	0	0	1	0	1	0	B
7325a	1	0	1	1	0	1	0	0	0	B
7326a	0	0	1	0	0	1	0	0	0	B
7327a	0	0	1	0	0	1	0	1	0	B
7328a	0	0	1	0	0	1	0	0	0	N
7329a	0	0	1	0	0	1	0	0	0	B
7330a	0	0	1	0	0	1	0	1	0	N
7331a	0	0	1	0	0	1	1	0	0	B
7333a	0	0	1	0	0	0	0	0	0	B
7336a	1	0	1	1	0	1	0	0	0	B
7337a	0	0	1	0	0	1	0	0	1	DL
7338a	0	0	1	0	0	1	0	0	1	DL
7339a	0	0	1	0	0	1	0	0	1	S
7341a	0	0	1	0	0	1	0	0	0	B
7342a	1	0	1	0	0	1	0	0	0	B
7345a	0	0	1	0	0	1	0	0	0	B
7348a	0	0	1	0	0	1	0	0	0	B
7351a	1	0	1	0	0	0	0	0	0	B
7354a	1	0	1	0	0	0	0	1	0	N
7355a	1	0	1	1	0	1	0	0	0	N
7357a	0	0	1	0	0	1	0	1	0	B
7360a	1	0	1	0	0	1	0	1	0	N
7361a	0	0	1	0	0	1	0	1	0	B
7366a	0	0	1	0	0	1	0	0	0	B
7369a	0	0	1	0	0	1	0	1	0	B
7373a	0	0	1	0	0	1	0	1	0	DL
7376a	0	0	1	0	0	0	0	1	0	DL
7377a	0	0	1	0	0	1	0	0	0	B
7378a	0	0	1	0	0	1	0	0	0	B
7379a	0	0	1	0	0	1	0	0	0	B
7380a	1	0	1	1	0	1	0	0	0	B
7382a	1	0	1	1	0	1	0	1	0	S
7384a	0	0	1	0	0	1	1	0	0	B
7385a	1	0	1	0	0	1	0	1	0	N
7387a	0	0	1	0	0	1	1	0	0	B
7393a	1	0	1	0	0	1	0	0	0	B
7395a	0	0	1	0	0	1	0	0	0	B
7396a	1	0	1	1	0	1	0	0	0	B
7400a	1	0	1	0	0	0	0	0	0	B
7401a	1	0	1	0	0	0	0	0	0	B
7403a	1	0	1	0	0	0	0	0	0	B
7405a	1	0	1	1	0	1	0	0	0	B
7406a	0	0	1	0	0	1	0	1	0	DL
7407a	0	0	1	0	0	1	0	0	0	DL
7408a	0	0	1	0	0	0	0	0	1	B
7409a	0	0	1	0	0	0	0	0	1	B
7412a	0	0	1	0	0	0	0	0	1	B
7413a	1	0	1	0	0	1	0	0	0	B
7415a	0	1	1	0	0	1	0	0	0	N
7421a	1	0	1	1	0	1	0	0	0	B
7424a	0	0	1	0	0	1	0	1	0	B
7425a	1	0	1	0	0	1	0	1	0	DL
7426a	0	0	1	0	0	1	1	0	0	DL
7429a	0	0	1	0	0	1	1	0	0	N
7430a	0	0	1	0	0	1	0	1	0	DL
7431a	0	0	1	0	0	1	0	0	0	B
7433a	0	0	1	0	0	1	0	0	0	B
7435a	0	0	1	0	0	1	0	0	0	N
7436a	1	0	1	1	0	1	0	0	0	B
7439a	0	0	1	0	0	0	0	1	0	B
7440a	0	0	1	0	0	1	1	0	0	B
7442a	0	0	1	0	0	1	0	0	0	DL
7443a	0	0	1	0	0	1	0	0	0	DL
7447a	0	0	1	0	0	1	1	0	0	N
7449a	1	0	1	1	0	1	0	1	0	B
7450a	1	0	1	0	0	0	1	1	0	B
7453a	0	0	1	0	0	1	0	1	0	B
7456a	1	0	1	0	0	1	0	0	0	B
7458a	1	0	1	1	0	1	0	0	0	B
7460a	1	0	1	0	0	1	0	0	0	B
7463a	0	0	1	0	0	1	1	0	0	B
7465a	0	0	1	0	0	1	0	0	0	B
7467a	1	0	1	1	0	1	0	0	0	B
7469a	0	0	1	0	0	1	0	0	0	B
7473a	0	0	1	0	0	0	0	1	0	N
7478a	1	0	1	1	0	1	0	0	0	DL
7480a	0	0	1	0	0	1	0	0	1	DL
7482a	1	0	1	0	0	1	0	0	0	B
7484a	1	0	1	1	0	0	0	1	0	DL
7488a	0	0	1	0	0	1	0	0	0	DL
7489a	1	0	1	1	0	1	0	0	0	B
7490a	1	0	1	0	0	0	0	0	0	B
7494a	1	0	1	0	0	1	0	1	0	DL
7495a	0	0	1	0	0	1	0	1	0	B
7498a	0	0	1	1	0	1	0	0	0	S
7500a	0	0	1	0	0	1	1	0	0	B
7502a	1	0	1	0	0	1	0	1	0	DL
7510a	0	0	1	0	0	1	1	0	0	N
7512a	0	0	1	0	0	1	0	1	0	DL
7513a	1	0	1	0	0	1	0	0	0	B
7514a	0	0	1	0	0	1	1	0	0	B
7515a	0	0	1	0	0	1	0	1	0	DL
7517a	0	0	1	0	0	1	0	1	0	S
7518a	0	0	1	1	0	1	0	0	0	B
7519a	1	0	1	0	0	1	0	0	0	B
7520a	1	0	1	0	0	1	1	0	0	B
7521a	1	0	1	0	0	1	0	0	0	B
7523a	1	0	1	0	0	1	1	0	0	B
7524a	0	0	1	0	0	1	0	0	0	B
7528a	0	1	1	0	0	1	0	1	0	DL
7529a	1	0	1	0	0	0	0	1	0	B
7530a	1	0	1	0	0	1	0	0	0	B
7531a	1	0	1	0	0	1	0	0	0	B
7535a	0	0	1	0	0	1	1	0	0	DL
7536a	0	0	1	0	0	1	0	0	0	DL
7538a	0	0	1	0	0	1	0	1	0	B
7540a	0	0	1	0	0	1	0	1	0	B
7552a	0	0	1	0	0	1	0	1	0	B
7555a	0	0	1	0	0	1	0	0	0	B
7560a	1	0	1	0	0	1	0	0	0	B
7562a	1	0	1	0	0	1	0	0	0	B
7565a	1	0	1	0	0	1	0	0	0	B
7566a	0	0	1	0	0	1	0	0	0	B
7568a	0	0	1	0	0	1	0	1	0	B
7570a	1	0	1	0	0	1	0	1	0	B
7571a	1	0	1	1	0	0	0	0	0	B
7574a	1	0	1	0	0	1	0	1	0	B
7575a	0	0	1	0	0	1	0	1	0	DL
7578a	0	0	1	0	0	0	0	0	0	DL
7579a	1	0	1	0	0	1	0	0	0	B
7584a	0	0	1	0	0	1	1	0	0	B
7585a	0	0	1	0	0	1	0	1	0	B
7586a	1	0	1	0	0	1	0	0	0	DL
7589a	1	0	1	0	0	1	1	0	0	B
7591a	1	0	1	0	0	0	0	0	0	B
7592a	1	0	1	0	0	1	0	1	0	B
7593a	0	0	1	1	0	0	1	1	0	B
7595a	0	0	1	0	0	1	0	1	0	B
7596a	1	0	1	1	0	1	0	0	0	B
7597a	1	1	1	0	0	1	1	0	0	DL
7598a	0	0	1	0	0	1	0	0	0	B
7600a	0	0	1	0	0	1	0	0	0	DL
7601a	0	0	1	0	0	1	0	0	0	B
7602a	0	0	1	0	0	1	0	0	0	B
7604a	1	1	1	0	0	1	1	0	0	B
7605a	0	0	1	0	0	1	0	0	0	DL
7607a	0	0	1	0	0	1	0	1	0	N
7610a	1	0	1	0	0	0	0	1	0	B
7614a	0	0	1	0	0	0	1	0	0	S
7615a	0	0	1	0	0	1	0	0	0	B
7617a	1	0	1	0	0	1	1	1	0	S
7620a	0	0	1	0	0	1	1	1	0	B
7621a	0	0	1	0	0	0	1	1	0	B
7623a	1	0	1	1	0	0	0	1	0	DL
7624a	1	0	1	0	0	1	0	0	0	B
7626a	0	0	1	0	0	1	0	0	0	B
7627a	1	0	1	1	0	1	0	0	0	B
7628a	0	0	1	0	0	1	1	0	0	S
7631a	0	0	1	0	0	1	0	1	0	DL
7632a	0	0	1	0	0	1	0	1	0	N
7633a	1	0	1	1	0	1	0	1	0	DL
7635a	0	0	1	0	0	1	0	1	0	B
7637a	0	0	1	0	0	1	0	0	0	B
7640a	0	0	1	0	0	0	1	0	0	N
7644a	0	0	1	1	0	0	1	1	0	B
7645a	0	0	1	0	0	0	1	1	0	B
7646a	0	0	1	0	0	1	0	0	0	B
7650a	0	0	1	0	0	1	1	0	0	N
7655a	0	0	1	0	0	1	0	0	0	B
7656a	0	0	1	0	0	1	0	0	0	B
7661a	1	0	1	0	0	1	0	1	0	B
7663a	0	0	1	0	0	1	1	1	0	B
7664a	1	0	1	0	0	0	0	1	0	DL
7671a	0	0	1	0	0	1	1	0	0	B
7673a	0	0	1	1	0	1	1	0	0	B
7674a	0	0	1	0	0	1	0	1	0	B
7676a	1	0	1	1	0	1	0	0	0	B
7679a	0	0	1	0	0	1	0	1	0	DL
7683a	0	0	1	1	0	1	0	1	0	B
7684a	1	0	1	0	0	1	0	0	0	B
7685a	1	0	1	0	0	0	0	0	0	B
7686a	0	0	1	0	0	1	0	0	0	B
7690a	0	0	1	0	0	1	0	0	0	S
7691a	0	0	1	0	0	1	0	0	0	S
7693a	1	0	1	1	0	1	0	1	0	S
7694a	0	0	1	0	0	1	0	0	0	DL
7695a	0	0	1	0	0	1	0	0	0	B
7696a	0	0	1	0	0	1	0	0	0	DL
7698a	0	0	1	0	0	1	0	0	0	B
7704a	1	0	1	0	0	0	0	0	0	B
7705a	1	0	1	0	0	1	0	0	0	B
7706a	0	0	1	0	0	1	0	0	0	B
7708a	0	0	1	0	0	1	1	0	0	DL
7709a	0	0	1	1	0	1	0	0	0	B
7710a	0	0	1	0	0	1	0	1	0	N
7713a	1	0	1	0	0	0	1	1	0	B
7715a	1	0	1	0	0	1	0	0	0	DL
7717a	0	0	1	0	0	1	0	0	0	B
7721a	1	0	1	0	0	0	1	0	0	B
7725a	0	0	1	0	0	1	0	1	0	N
7727a	0	0	1	0	0	1	0	1	0	B
7730a	0	1	1	0	0	1	1	0	0	B
7735a	0	0	1	0	0	1	0	0	0	B
7736a	1	0	1	1	0	1	0	0	0	B
7737a	0	0	1	0	0	1	0	0	0	B
7738a	0	0	1	0	0	1	0	1	0	DL
7745a	1	0	1	1	0	1	0	0	0	B
7748a	0	0	1	0	0	1	0	0	0	N
7749a	1	0	1	0	0	0	1	0	0	B
7750a	0	0	1	0	0	1	1	1	0	B
7756a	1	0	1	0	0	1	0	0	0	B
7758a	1	0	1	1	0	1	0	0	0	B
7759a	0	0	1	0	0	1	0	0	0	S
7761a	0	0	1	1	0	1	0	0	0	B
7762a	0	0	1	0	0	1	0	0	0	B
7765a	0	0	1	0	0	1	0	0	0	B
7766a	0	0	1	0	0	1	0	0	0	B
7767a	1	0	1	1	0	1	0	0	0	B
7770a	0	0	1	0	0	1	0	0	0	N
7773a	0	0	1	0	0	1	0	1	0	DL
7774a	0	0	1	0	0	1	0	1	0	B
7775a	1	0	1	1	0	1	0	1	0	B
7783a	1	0	1	0	0	0	1	0	1	B
7786a	1	0	1	0	0	1	0	0	0	B
7788a	0	0	1	0	0	1	0	1	0	B
7789a	0	0	1	0	0	1	0	0	1	N
7791a	0	0	1	0	0	1	0	0	0	B
7796a	1	0	1	1	0	1	0	0	0	B
7797a	0	0	1	0	0	1	0	0	0	B
7799a	1	0	1	0	0	1	1	0	0	B
7800a	1	0	1	0	0	1	0	1	0	B
7801a	0	0	1	0	0	1	0	1	0	DL
7802a	1	0	1	1	0	1	0	0	0	B
7803a	1	0	1	0	0	1	0	1	0	B
7806a	0	0	1	0	0	1	0	0	0	B
7809a	1	0	1	1	0	1	0	1	0	S
7812a	0	0	1	0	0	1	0	1	0	N
7814a	1	0	1	1	0	1	0	0	0	B
7815a	0	0	1	0	0	1	0	0	0	B
7816a	0	0	1	0	0	1	0	0	0	DL
7818a	0	0	1	0	0	1	1	0	0	B
7824a	0	0	1	0	0	1	0	1	0	B
7825a	0	0	1	0	0	1	0	0	0	DL
7826a	0	0	1	0	0	1	1	0	0	B
7827a	0	0	1	0	0	1	0	1	0	B
7828a	0	0	1	0	0	1	1	0	0	B
7829a	0	0	1	0	0	1	1	0	1	B
7830a	0	0	1	0	0	1	1	0	0	B
7831a	0	0	1	0	0	1	0	0	0	B
7832a	0	0	1	0	0	1	1	0	0	B
7833a	0	0	1	0	0	1	0	1	0	B
7835a	0	0	1	0	0	1	0	1	0	B
7837a	0	0	1	0	0	1	0	0	0	B
7840a	0	0	1	0	0	1	0	0	0	B
7842a	0	0	1	0	0	1	0	0	0	B
7843a	1	0	1	1	0	1	0	0	0	B
7845a	1	0	1	0	0	1	0	1	0	N
7846a	1	0	1	0	0	1	0	1	0	B
7848a	1	0	1	0	0	0	0	0	0	B
7850a	1	0	1	1	0	1	0	0	0	B
7852a	1	0	1	1	0	1	0	0	0	B
7853a	1	0	1	0	0	1	0	1	0	B
7854a	0	0	1	1	0	1	0	1	0	B
7855a	0	0	1	0	0	0	0	1	0	B
7856a	0	0	1	1	0	1	0	1	0	B
7857a	0	0	1	0	0	1	0	1	0	B
7858a	0	0	1	0	0	1	0	1	0	B
7860a	0	0	1	0	0	1	0	1	0	B
7862a	0	0	1	0	0	1	0	1	0	DL
7863a	1	0	1	1	0	1	1	0	0	DL
7865a	0	0	1	0	0	1	1	0	0	B
7870a	0	0	1	0	0	1	1	0	0	N
7871a	0	0	1	0	0	1	0	0	1	S
7873a	0	0	1	0	0	1	1	0	0	B
7874a	0	0	1	0	0	1	1	0	0	B
7879a	1	0	1	1	0	1	0	0	0	B
7880a	0	0	1	0	0	1	0	0	0	DL
7882a	0	0	1	0	0	1	1	0	0	N
7883a	0	0	1	0	0	1	0	1	0	B
7885a	1	0	1	1	0	0	0	1	0	B
7886a	0	0	1	0	0	1	0	1	0	B
7894a	1	0	1	0	0	1	0	0	1	B
7895a	1	0	1	0	0	1	0	0	1	B
7897a	1	0	1	1	0	1	0	0	0	B
7901a	0	0	1	0	0	1	0	0	1	B
7904a	0	0	1	0	0	1	0	0	0	B
7905a	0	0	1	0	0	1	0	0	0	B
7907a	0	0	1	0	0	1	0	1	0	S
7908a	0	0	1	0	0	1	0	1	0	B
7910a	1	0	1	0	0	1	1	0	0	B
7911a	1	0	1	0	0	1	1	0	0	B
7913a	1	0	1	1	0	1	1	0	0	B
7914a	1	0	1	0	0	1	0	0	0	B
7915a	1	0	1	0	0	1	0	1	0	B
7916a	0	0	1	0	0	1	0	1	0	S
7918a	0	0	1	0	0	1	0	0	0	B
7919a	1	0	1	1	0	1	0	0	0	B
7920a	0	0	1	0	0	1	1	0	0	B
7922a	0	0	1	0	0	1	0	1	0	S
7924a	0	0	1	0	0	1	0	1	0	B
7928a	1	0	1	1	0	1	0	0	0	B
7929a	1	0	1	0	0	0	1	0	0	B
7930a	1	0	1	0	0	0	0	1	0	B
7931a	1	0	1	0	0	0	0	1	0	B
7941a	1	0	1	1	0	0	0	1	0	B
7942a	1	0	1	0	0	0	0	0	0	B
7943a	0	0	1	0	0	1	0	1	0	B
7944a	0	0	1	0	0	1	0	0	1	S
7945a	0	0	1	0	0	1	0	0	0	B
7948a	1	0	1	1	0	0	0	1	0	B
7952a	0	0	1	0	0	1	0	1	0	B
7955a	1	0	1	1	0	1	0	0	0	B
7956a	1	0	1	0	0	1	0	0	0	N
7958a	0	0	1	0	0	1	0	0	0	B
7960a	0	0	1	0	0	1	0	1	0	N
7961a	0	0	1	0	0	1	0	1	0	S
7962a	1	0	1	1	0	1	0	0	0	B
7965a	0	0	1	0	0	1	0	0	0	N
7968a	0	0	1	0	0	1	0	0	0	B
7969a	1	0	1	0	0	1	0	0	0	B
7970a	0	0	1	0	0	1	0	0	0	B
7974a	0	0	1	0	0	1	0	1	0	B
7975a	0	0	1	0	0	1	0	0	0	DL
7978a	1	0	1	0	0	1	0	0	0	B
7979a	1	0	1	0	0	1	0	0	0	B
7982a	0	0	1	0	0	1	0	0	1	S
7983a	0	0	1	0	0	1	0	1	0	N
7984a	1	0	1	1	0	1	0	0	0	B
7988a	1	0	1	0	0	1	0	1	0	B
7991a	1	0	1	0	0	0	0	1	0	B
7992a	0	0	1	0	0	1	0	0	0	B
7994a	0	0	1	0	0	1	0	0	0	B
8000a	1	0	1	0	0	1	0	0	0	B
8001a	0	0	1	0	0	1	0	0	0	DL
8003a	0	0	1	0	0	1	0	1	0	B
8004a	0	0	1	0	0	1	0	0	0	DL
8007a	0	0	1	0	0	0	1	0	0	B
8008a	1	0	1	1	0	0	0	1	0	DL
8009a	0	0	1	0	0	0	0	1	0	B
8011a	0	0	1	0	0	1	0	0	0	N
8013a	1	0	1	1	0	1	0	0	0	B
8015a	1	0	1	0	0	1	0	0	0	B
8016a	0	0	1	0	0	1	0	0	0	B
8017a	0	0	1	0	0	1	0	0	0	B
8019a	0	0	1	0	0	1	0	0	0	DL
8020a	0	0	1	0	0	1	0	0	0	DL
8022a	0	0	1	0	0	1	0	0	0	DL
8023a	0	0	1	0	0	0	0	1	0	N
8026a	0	0	1	0	0	0	1	1	0	B
8027a	0	0	1	0	0	0	1	1	0	N
8030a	0	0	1	0	0	1	1	0	0	DL
8033a	1	0	1	1	0	1	0	1	0	B
8034a	1	0	1	0	0	1	0	1	0	B
8035a	1	0	1	1	0	1	1	0	0	DL
8036a	0	0	1	0	0	1	1	0	0	B
8042a	0	0	1	0	0	1	0	0	0	B
8043a	0	0	1	0	0	1	1	0	0	B
8045a	0	0	1	0	0	1	1	0	0	B
8046a	0	0	1	0	0	1	0	0	0	B
8048a	0	0	1	0	0	1	0	1	0	B
8051a	0	0	1	0	0	1	0	1	0	B
8052a	0	0	1	0	0	1	0	1	0	DL
8053a	0	0	1	0	0	1	0	1	0	DL
8054a	0	0	1	0	0	1	0	1	0	S
8056a	0	0	1	0	0	1	0	0	0	B
8061a	0	0	1	0	0	1	1	0	0	B
8062a	0	0	1	0	0	1	1	0	0	B
8063a	0	0	1	0	0	1	1	0	0	B
8066a	0	0	1	0	0	1	0	0	0	N
8070a	0	0	1	0	0	1	0	1	0	DL
8074a	1	0	1	0	0	1	0	0	0	B
8075a	0	0	1	0	0	1	0	0	0	B
8078a	1	0	1	0	0	0	1	0	0	B
8080a	0	0	1	0	0	0	1	1	0	B
8081a	1	0	1	0	0	0	1	0	0	B
8082a	0	0	1	0	0	1	0	0	0	B
8083a	0	0	1	0	0	1	0	0	0	B
8085a	0	0	1	0	0	1	0	0	0	N
8086a	0	0	1	0	0	1	1	0	0	B
8087a	0	0	1	0	0	1	0	0	0	S
8088a	0	0	1	0	0	1	0	1	0	B
8097a	0	1	1	0	0	0	1	1	0	S
8098a	0	0	1	0	0	1	1	0	0	B
8099a	0	0	1	0	0	1	0	1	0	DL
8100a	0	0	1	0	0	1	0	0	0	DL
8101a	1	0	1	1	0	1	0	0	0	B
8102a	1	0	1	0	0	1	0	1	0	B
8103a	0	0	1	1	0	1	0	1	0	B
8106a	1	0	1	0	0	1	1	0	0	B
8107a	1	0	1	1	0	1	1	0	0	DL
8111a	0	0	1	0	0	1	0	0	0	B
8113a	1	0	1	0	0	1	0	0	0	B
8114a	1	0	1	1	0	0	1	0	0	B
8115a	1	0	1	0	0	1	0	0	0	B
8116a	1	0	1	0	0	1	0	0	0	B
8117a	1	0	1	0	0	0	1	0	0	B
8118a	0	0	1	0	0	1	0	1	0	B
8123a	1	0	1	0	0	0	0	0	0	B
8125a	1	0	1	0	0	0	0	1	0	B
8128a	0	0	1	0	0	1	1	0	0	S
8131a	0	0	1	0	0	0	0	0	0	B
8132a	0	0	1	0	0	0	1	0	0	B
8133a	0	0	1	0	0	0	1	0	0	B
8135a	0	0	1	0	0	0	1	0	0	B
8139a	0	0	1	1	0	1	0	0	0	B
8140a	1	0	1	0	0	1	0	0	0	N
8142a	1	0	1	0	0	1	0	0	0	DL
8144a	1	0	1	0	0	1	1	0	0	B
8146a	0	0	1	0	0	1	0	0	1	S
8148a	0	0	1	0	0	1	0	0	0	DL
8149a	1	0	1	0	0	1	0	1	0	B
8150a	1	0	1	0	0	1	0	0	1	B
8151a	1	0	1	0	0	1	1	0	0	B
8153a	1	0	1	0	0	1	0	1	0	B
8154a	0	0	1	0	0	1	0	1	0	B
8160a	1	0	1	0	0	0	0	1	0	DL
8164a	0	0	1	0	0	1	0	0	0	N
8166a	0	0	1	0	0	1	0	0	0	N
8167a	1	0	1	0	0	1	0	1	0	B
8169a	1	0	1	0	0	0	1	0	0	B
8170a	1	0	1	0	0	0	1	0	0	B
8171a	0	0	1	0	0	1	0	1	0	B
8172a	1	0	1	0	0	1	0	0	0	B
8174a	0	0	1	0	0	1	0	0	0	S
8176a	0	0	1	0	0	1	1	0	0	B
8178a	1	0	1	0	0	1	0	1	0	B
8181a	0	0	1	0	0	1	0	0	0	B
8182a	0	0	1	0	0	1	0	0	0	N
8183a	0	1	1	0	0	1	1	0	0	DL
8185a	1	0	1	0	0	1	0	1	0	S
8188a	0	0	1	0	0	1	0	0	0	N
8197a	0	0	1	0	0	1	0	0	0	B
8198a	0	0	1	0	0	1	0	0	0	B
8202a	0	0	1	0	0	1	0	0	0	B
8203a	0	0	1	0	0	0	0	1	0	B
8204a	0	0	1	0	0	0	1	1	0	B
8205a	1	0	1	0	0	0	1	0	0	S
8207a	0	0	1	0	0	0	1	1	0	S
8208a	0	0	1	0	0	1	0	1	0	B
8209a	0	0	1	0	0	1	0	0	0	N
8214a	0	0	1	0	0	1	1	0	0	B
8218a	0	0	1	0	0	1	0	0	0	B
8221a	1	0	1	0	0	0	0	0	0	B
8222a	1	0	1	0	0	0	0	1	0	B
8224a	1	0	1	0	0	0	0	0	0	B
8226a	0	0	1	0	0	1	0	1	0	B
8229a	0	0	1	0	0	1	0	0	0	DL
8231a	0	0	1	0	0	1	0	0	0	B
8232a	0	0	1	0	0	1	1	0	0	B
8234a	0	0	1	0	0	1	0	0	0	DL
8235a	0	0	1	0	0	1	0	1	0	B
8236a	0	0	1	0	0	1	0	0	0	S
8237a	0	0	1	0	0	1	0	0	0	B
8238a	0	0	1	0	0	1	0	0	0	DL
8239a	1	0	1	0	0	0	0	1	0	B
8240a	1	0	1	0	0	0	0	1	0	B
8241a	1	0	1	0	0	1	0	0	0	B
8242a	1	0	1	0	0	0	0	1	0	B
8243a	1	0	1	0	0	0	1	0	0	B
8244a	0	0	1	0	0	1	0	0	0	DL
8245a	0	0	1	0	0	1	0	0	0	N
8250a	0	0	1	0	0	1	0	1	0	B
8252a	0	0	1	0	0	1	0	1	0	B
8253a	0	0	1	0	0	1	0	0	0	B
8254a	0	0	1	0	0	1	0	0	0	N
8255a	0	0	1	0	0	1	0	0	0	B
8256a	0	0	1	0	0	1	0	0	0	N
8257a	0	0	1	0	0	1	1	0	0	N
8259a	0	0	1	0	0	1	0	1	0	B
8260a	0	0	1	0	0	1	1	0	0	B
8261a	0	0	1	0	0	1	1	0	0	B
8262a	0	0	1	0	0	1	0	0	0	B
8265a	0	0	1	0	0	1	0	0	1	S
8268a	1	0	1	0	0	1	1	0	0	N
8270a	1	0	1	0	0	1	1	0	0	N
8271a	0	0	1	0	0	1	0	0	0	N
8273a	0	0	1	0	0	1	0	0	0	B
8275a	1	0	1	0	0	1	0	0	0	N
8278a	1	0	1	0	0	0	0	0	0	B
8279a	1	0	1	0	0	0	0	0	0	B
8280a	1	0	1	0	0	1	0	0	0	N
8284a	1	0	1	0	0	0	1	1	0	B
8286a	1	0	1	0	0	1	1	0	0	N
8287a	0	0	1	0	0	0	0	1	0	B
8290a	1	0	1	1	0	1	0	0	0	B
8291a	0	0	1	0	0	1	0	1	0	B
8292a	0	0	1	0	0	1	0	0	1	S
8293a	0	0	1	0	0	1	1	0	0	B
8295a	0	0	1	0	0	1	0	0	0	B
8297a	0	0	1	0	0	1	1	0	0	B
8298a	0	1	1	0	0	1	0	0	0	DL
8299a	0	0	1	0	0	1	0	0	1	S
8301a	1	0	1	1	0	1	0	0	0	B
8302a	0	0	1	0	0	0	0	1	0	B
8303a	0	0	1	1	0	1	1	0	0	S
8308a	0	0	1	1	0	1	0	0	0	B
8309a	0	0	1	0	0	1	0	1	0	B
8310a	0	0	1	0	0	1	0	0	1	S
8311a	0	0	1	0	0	0	0	1	0	B
8315a	0	0	1	0	0	0	0	1	0	B
8318a	0	0	1	0	0	1	0	0	0	B
8319a	1	0	1	1	0	1	0	0	0	B
8320a	1	0	1	0	0	0	0	1	0	B
8322a	1	0	1	0	0	0	0	1	0	B
8324a	1	0	1	0	0	0	1	0	0	B
8332a	1	0	1	1	0	1	0	0	0	DL
8337a	0	0	1	0	0	1	0	0	1	S
8341a	0	0	1	0	0	1	1	0	0	B
8342a	0	0	1	0	0	1	0	1	0	B
8344a	0	0	1	1	0	1	0	0	0	B
8346a	0	0	1	0	0	1	0	0	0	N
8348a	1	0	1	0	0	1	1	0	0	B
8350a	0	0	1	1	0	1	0	0	0	B
8353a	0	0	1	0	0	1	0	0	1	S
8354a	0	0	1	0	0	1	1	0	0	N
8357a	0	0	1	0	0	1	0	0	0	DL
8359a	0	0	1	0	0	1	0	0	0	B
8361a	0	0	1	0	0	1	1	0	0	S
8364a	0	0	1	0	0	1	0	0	0	N
8365a	0	0	1	0	0	1	1	0	0	B
8369a	0	0	1	0	0	1	1	0	0	B
8370a	0	0	1	0	0	1	0	0	0	B
8371a	1	0	1	1	0	1	0	1	0	B
8372a	0	0	1	0	0	1	0	0	0	DL
8373a	0	0	1	0	0	1	0	0	0	DL
8378a	0	0	1	0	0	1	0	1	0	B
8380a	1	0	1	0	0	1	0	0	1	DL
8382a	0	0	1	0	0	1	0	0	0	N
8385a	0	0	1	0	0	1	0	1	0	N
8386a	1	0	1	0	0	1	0	0	0	B
8387a	1	0	1	0	0	0	0	1	0	B
8390a	0	0	1	0	0	1	0	1	0	B
